typeCode;freqCode;refPeriodId;refYear;refMonth;period;reporterCode;reporterISO;reporterDesc;flowCode;flowDesc;partnerCode;partnerISO;partnerDesc;partner2Code;partner2ISO;partner2Desc;classificationCode;classificationSearchCode;isOriginalClassification;cmdCode;cmdDesc;aggrLevel;isLeaf;customsCode;customsDesc;mosCode;motCode;motDesc;qtyUnitCode;qtyUnitAbbr;qty;isQtyEstimated;altQtyUnitCode;altQtyUnitAbbr;altQty;isAltQtyEstimated;netWgt;isNetWgtEstimated;grossWgt;isGrossWgtEstimated;cifvalue;fobvalue;primaryValue;legacyEstimationFlag;isReported;isAggregate;year;IMF_Code
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;200969;"Juice; grape, of a Brix value exceeding 30, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;13665.0;False;8;kg;13665.0;False;13665.0;False;0.0;False;20341.0;17583.0;20341.0;0;False;True;2020;PAPPLE
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;780110;"Lead; unwrought, refined";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;15658262.0;False;21;1000 KG;205308.0;False;15649701.0;False;0.0;False;;27995778.0;27995778.0;0;False;True;2020;PLEAD
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;020629;"Offal, edible; of bovine animals, (other than tongues and livers), frozen";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;127173368.0;False;8;kg;127173368.0;False;127172588.0;False;0.0;False;;286986427.0;286986427.0;0;False;True;2020;PBEEF
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;121120;Ginseng roots, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered;6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;5133.0;False;8;kg;5133.0;False;5133.0;False;0.0;False;;73246.0;73246.0;0;False;True;2020;PCOFFOTM
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;170211;"Sugars; lactose and lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;13601588.551;True;8;kg;13599712.0;False;13601588.551;True;0.0;False;22041735.0;20782680.0;22041735.0;6;False;True;2020;PSUGAISA
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;210120;"Extracts, essences and concentrates; of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;129494.383;True;8;kg;129414.0;False;129257.383;True;0.0;False;;1543702.0;1543702.0;6;False;True;2020;PTEA
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;030339;"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;296824.0;False;8;kg;296824.0;False;296735.0;False;0.0;False;;547085.0;547085.0;0;False;True;2020;PSALM
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;030614;"Crustaceans; frozen, crabs, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;3145.0;False;8;kg;3145.0;False;3231.0;False;0.0;False;;15283.0;15283.0;0;False;True;2020;PSHRI
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;120190;"Soya beans; other than seed, whether or not broken";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;83463396675.293;True;-1;N/A;0.0;False;82968231795.293;True;0.0;False;;28560587573.0;28560587573.0;6;False;True;2020;PSOIL
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;090620;"Spices; cinnamon and cinnamon-tree flowers, crushed or ground";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;11322.636;True;8;kg;11270.0;False;11648.636;True;0.0;False;;28991.0;28991.0;6;False;True;2020;PSUGAISA
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;310530;"Fertilizers, mineral or chemical; diammonium hydrogenorthophosphate (diammonium phosphate)";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;407076611.0;False;8;kg;407076611.0;False;407076611.0;False;0.0;False;127392110.0;120154324.0;127392110.0;0;False;True;2020;PDAP
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;470200;"Wood pulp; chemical wood pulp, dissolving grades";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;8;kg;585612704.0;False;;False;0.0;False;;294940002.0;294940002.0;0;False;True;2020;PLOGORE
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;030211;"Fish; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster), excluding fillets, fish meat of 0304, and edible fish offal of 0302.9";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;260.0;False;8;kg;260.0;False;260.0;False;0.0;False;;733.0;733.0;0;False;True;2020;PSALM
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;750120;"Nickel; oxide sinters and other intermediate products of nickel metallurgy";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;1.0;False;8;kg;1.0;False;1.0;False;0.0;False;442.0;324.0;442.0;0;False;True;2020;PNICK
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;400911;"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, not reinforced or otherwise combined with other materials, without fittings";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;852076.281;True;8;kg;850672.0;False;852076.281;True;0.0;False;12601412.0;11754067.0;12601412.0;6;False;True;2020;PRUBB
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;260900;Tin ores and concentrates;6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;65975.0;False;8;kg;65975.0;False;65975.0;False;0.0;False;673118.0;656711.0;673118.0;0;False;True;2020;PTIN
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;090210;"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;33472.0;False;8;kg;33472.0;False;33472.0;False;0.0;False;646102.0;624436.0;646102.0;0;False;True;2020;PTEA
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;020120;"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;334253.0;False;8;kg;334253.0;False;334253.0;False;0.0;False;1412848.0;1376971.0;1412848.0;0;False;True;2020;PBEEF
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;030325;"Fish; frozen, carp  (as specified by the WCO), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;52000.0;False;8;kg;52000.0;False;52000.0;False;0.0;False;34288.0;31200.0;34288.0;0;False;True;2020;PSALM
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;400300;"Rubber; reclaimed rubber, in primary forms or in plates, sheets or strip";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;5966172.0;False;8;kg;5966172.0;False;5966172.0;False;0.0;False;4978823.0;4531039.0;4978823.0;0;False;True;2020;PRUBB
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;020745;"Meat and edible offal; of ducks, cuts and offal, excluding fatty livers, frozen";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;227766.0;False;8;kg;227766.0;False;227838.0;False;0.0;False;;295884.0;295884.0;0;False;True;2020;PPOULT
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;520642;"Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, less than 85% by weight of cotton, 714.28 to 232.56 decitex (15 to 43 metric number) per single yarn, not for retail sale";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;192227.0;False;8;kg;192227.0;False;192227.0;False;0.0;False;804025.0;781857.0;804025.0;0;False;True;2020;PCOTTIND
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;090421;"Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;377799.0;False;8;kg;377799.0;False;377799.0;False;0.0;False;997083.0;971794.0;997083.0;0;False;True;2020;PSUGAISA
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;170310;"Sugars; molasses, from sugar cane, resulting from the extraction or refining of sugar";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;6837.0;False;8;kg;6837.0;False;6876.0;False;0.0;False;;14212.0;14212.0;0;False;True;2020;PSUGAISA
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;200979;"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;12720248.0;False;8;kg;12720248.0;False;12718185.0;False;0.0;False;;13889335.0;13889335.0;0;False;True;2020;PAPPLE
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;030221;"Fish; fresh or chilled, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;280.0;False;8;kg;280.0;False;280.0;False;0.0;False;;1408.0;1408.0;0;False;True;2020;PSALM
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;740329;"Copper; copper alloys n.e.c. in heading no. 7403 (other than master alloys of heading no. 7405)";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;212502.368;True;8;kg;212501.0;False;212502.368;True;0.0;False;1863638.0;1827488.0;1863638.0;6;False;True;2020;PCOPP
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;030314;"Fish; frozen, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster), excluding fillets, meat of 0304, and edible fish offal of 0303.91 to 0303.99";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;25278.0;False;8;kg;25278.0;False;25278.0;False;0.0;False;94440.0;89690.0;94440.0;0;False;True;2020;PSALM
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;020622;"Offal, edible; of bovine animals, livers, frozen";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;12008139.0;False;8;kg;12008139.0;False;12008139.0;False;0.0;False;12451626.0;11755327.0;12451626.0;0;False;True;2020;PBEEF
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;020745;"Meat and edible offal; of ducks, cuts and offal, excluding fatty livers, frozen";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;14934.0;False;8;kg;14934.0;False;14934.0;False;0.0;False;423008.0;416935.0;423008.0;0;False;True;2020;PPOULT
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;040390;"Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit or cocoa (excluding yoghurt)";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;458973.0;False;8;kg;458973.0;False;458973.0;False;0.0;False;1413909.0;1392478.0;1413909.0;0;False;True;2020;PMILK
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;071029;"Vegetables, leguminous; (other than peas or beans), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;899895.0;False;8;kg;899895.0;False;899895.0;False;0.0;False;1144304.0;1098679.0;1144304.0;0;False;True;2020;PCHANA
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;520531;"Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 714.29 decitex or more (not exceeding 14 metric number) per single yarn, not for retail sale";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;125035.0;False;8;kg;125035.0;False;125035.0;False;0.0;False;210479.0;194050.0;210479.0;0;False;True;2020;PCOTTIND
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;030449;"Fish fillets; fresh or chilled, other than fish of heading 0304.4";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;1448.0;False;8;kg;1448.0;False;1448.0;False;0.0;False;13555.0;13256.0;13555.0;0;False;True;2020;PSALM
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;710692;"Metals; silver, semi-manufactured";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;6150.003;True;8;kg;6135.0;False;6156.003;True;0.0;False;;1717227.0;1717227.0;6;False;True;2020;PSILVER
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;030799;"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;850.0;False;8;kg;850.0;False;850.0;False;0.0;False;;7130.0;7130.0;0;False;True;2020;PSHRI
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;090300;Mate;6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;49657307.543;True;8;kg;49657116.0;False;49691970.543;True;0.0;False;;87427723.0;87427723.0;6;False;True;2020;PTEA
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;510620;"Yarn; of carded wool, containing less than 85% by weight of wool, not put up for retail sale";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;12218.0;False;8;kg;12218.0;False;12218.0;False;0.0;False;100021.0;97465.0;100021.0;0;False;True;2020;PWOOLF
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;740322;"Copper; copper-tin base alloys (bronze) unwrought";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;2205476.296;True;8;kg;2205379.0;False;2205467.296;True;0.0;False;;10404405.0;10404405.0;6;False;True;2020;PCOPP
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;200860;"Fruit; cherries, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;2612356.0;False;8;kg;2612356.0;False;2612356.0;False;0.0;False;6557171.0;6322743.0;6557171.0;0;False;True;2020;PAPPLE
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;170112;"Sugars; beet sugar, raw, in solid form, not containing added flavouring or colouring matter";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;8974.0;False;8;kg;8974.0;False;7644.0;False;0.0;False;;6709.0;6709.0;0;False;True;2020;PSUGAISA
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;030494;"Fish meat, excluding fillets, whether or not minced; frozen, Alaska Pollack (Theragra chalcogramma)";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;689386.0;False;8;kg;689386.0;False;689386.0;False;0.0;False;2018335.0;1881223.0;2018335.0;0;False;True;2020;PSALM
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;270900;"Oils; petroleum oils and oils obtained from bituminous minerals, crude";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;70009939004.144;True;-1;N/A;0.0;False;70009939004.144;True;0.0;False;;19613857928.0;19613857928.0;6;False;True;2020;POILAPSP
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;020442;"Meat; of sheep (including lamb), cuts with bone in (excluding carcasses and half-carcasses), frozen";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;31858.0;False;8;kg;31858.0;False;31414.0;False;0.0;False;;319399.0;319399.0;0;False;True;2020;PLAMB
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;040110;"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;987976.803;True;8;kg;987971.0;False;988444.803;True;0.0;False;;510975.0;510975.0;6;False;True;2020;PMILK
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;081290;"Fruit, edible; fruit and nuts n.e.c. in heading no. 0812, provisionally preserved, but unsuitable in that state for immediate consumption";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;826587.0;False;8;kg;826587.0;False;826587.0;False;0.0;False;;622277.0;622277.0;0;False;True;2020;PAPPLE
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;070200;"Vegetables; tomatoes, fresh or chilled";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;292800.0;False;8;kg;292800.0;False;292800.0;False;0.0;False;254234.0;220668.0;254234.0;0;False;True;2020;PTOMATO
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;080221;"Nuts, edible; hazelnuts or filberts (corylus spp.), fresh or dried, in shell";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;69.703;True;8;kg;68.0;False;120.703;True;0.0;False;;992.0;992.0;6;False;True;2020;PGNUTS
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;150500;Wool grease and fatty substances derived therefrom (including lanolin);6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;283342.0;False;8;kg;283342.0;False;283342.0;False;0.0;False;;2407210.0;2407210.0;0;False;True;2020;PWOOLF
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;090190;"Coffee; husks and skins, coffee substitutes containing coffee in any proportion";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;22062.337;True;8;kg;22026.0;False;23302.337;True;0.0;False;;60281.0;60281.0;6;False;True;2020;PCOFFOTM
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440890;"Wood; n.e.c. in heading no. 4408, sheets for veneer or plywood, other wood sawn lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, not exceeding 6mm in thickness";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;51216893.118;True;-1;N/A;0.0;False;51216893.118;True;0.0;False;;16427567.0;16427567.0;6;False;True;2020;PSAWSOFT
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;121292;"Locust beans (carob); fit for human consumption, fresh, chilled, frozen or dried, whether or not ground";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;154.0;False;8;kg;154.0;False;154.0;False;0.0;False;;94.0;94.0;0;False;True;2020;PCHANA
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;140120;Rattans used primarily for plaiting;6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;13437.0;False;8;kg;13437.0;False;13437.0;False;0.0;False;267946.0;259882.0;267946.0;0;False;True;2020;PLOGSOFT
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;440121;"Wood; for fuel, in chips or particles, coniferous, whether or not agglomerated";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;11138.0;False;8;kg;11138.0;False;11138.0;False;0.0;False;7056.0;5832.0;7056.0;0;False;True;2020;PLOGSOFT
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;120242;"Ground-nuts; other than seed, not roasted or otherwise cooked, shelled, whether or not broken,";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;258748240.0;False;8;kg;258748240.0;False;258914968.0;False;0.0;False;;318812246.0;318812246.0;0;False;True;2020;PGNUTS
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;200961;"Juice; grape, of a Brix value not exceeding 30, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;14515.0;False;8;kg;14515.0;False;14515.0;False;0.0;False;9378.0;7835.0;9378.0;0;False;True;2020;PAPPLE
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;400110;"Rubber; natural rubber latex, whether or not pre-vulcanised, in primary forms or in plates, sheets or strip";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;31485914.613;True;8;kg;31467895.0;False;31485914.613;True;0.0;False;37710948.0;34793852.0;37710948.0;6;False;True;2020;PRUBB
C;A;20200101;2020;52;2020;76;BRA;Brazil;RM;Re-import;0;W00;World;0;W00;World;H5;HS;True;271410;Bituminous or oil shale and tar sands;6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;5.0;False;8;kg;5.0;False;5.0;False;0.0;False;448.0;38.0;448.0;0;False;True;2020;POILAPSP
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;530390;"Jute and other textile bast fibres; processed but not spun, tow and waste of these fibres, including yarn waste and garnetted stock (excluding flax, hemp (cannabis sativa L.), and ramie)";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;360960.0;False;8;kg;360960.0;False;360960.0;False;0.0;False;216204.0;206420.0;216204.0;0;False;True;2020;PCOTTIND
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;230800;"Vegetable materials and vegetable waste, vegetable residues and by-products; whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;211985360.0;False;8;kg;211985360.0;False;211745960.0;False;0.0;False;;94495220.0;94495220.0;0;False;True;2020;PTOMATO
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;071310;"Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned or split, dried";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;229760.0;False;8;kg;229760.0;False;229664.0;False;0.0;False;;129165.0;129165.0;0;False;True;2020;PCHANA
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;120740;"Oil seeds; sesamum seeds, whether or not broken";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;3036072.0;False;8;kg;3036072.0;False;3036072.0;False;0.0;False;6643401.0;6499103.0;6643401.0;0;False;True;2020;PROIL
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;200591;"Vegetable preparations; bamboo shoots, prepared or preserved otherwise than by vinegar or acetic acid, not frozen";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;448.0;False;8;kg;448.0;False;448.0;False;0.0;False;;2534.0;2534.0;0;False;True;2020;PTOMATO
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;100490;"Cereals; oats, other than seed";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;2190491.799;True;8;kg;2190486.0;False;2322110.799;True;0.0;False;;400401.0;400401.0;6;False;True;2020;POATS
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;071310;"Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned or split, dried";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;36312540.0;False;8;kg;36312540.0;False;36312540.0;False;0.0;False;18561989.0;16831058.0;18561989.0;0;False;True;2020;PCHANA
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;271111;"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;59146129.253;True;8;kg;59144495.0;False;59146129.253;True;0.0;False;;25515038.0;25515038.0;6;False;True;2020;PNGAS
C;A;20200101;2020;52;2020;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;080262;"Nuts, edible; macadamia, fresh or dried, shelled";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;70865.382;True;8;kg;70856.0;False;70965.382;True;0.0;False;;1179941.0;1179941.0;6;False;True;2020;PGNUTS
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;250100;"Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;1350463605.415;True;8;kg;1350441059.0;False;1350463605.415;True;0.0;False;62113234.0;40938009.0;62113234.0;6;False;True;2020;PSUGAISA
C;A;20200101;2020;52;2020;76;BRA;Brazil;M;Import;0;W00;World;0;W00;World;H5;HS;True;510810;"Yarn; of fine animal hair, carded, not put up for retail sale";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;739.0;False;8;kg;739.0;False;739.0;False;0.0;False;115478.0;112436.0;115478.0;0;False;True;2020;PWOOLF
