;date;year;month;ctot_log_change;ctot_pct_gdp;n_commodities;ctot_level;ctot_12m_avg
261;2021-11-01;2021;11;-0.0014562724739070792;-0.14562724739070793;56;113.3129598410801;-0.1012403255489765
262;2021-12-01;2021;12;-0.000996467216019075;-0.0996467216019075;56;113.20010342964379;-0.303119798676274
263;2022-01-01;2022;1;0.0028540809901101342;0.28540809901101344;56;113.52364718333301;-0.29581527243649947
264;2022-02-01;2022;2;-5.237117089743364e-05;-0.005237117089743364;56;113.51770197268564;-0.5003889082512049
265;2022-03-01;2022;3;-0.0024682947253127072;-0.24682947253127072;56;113.23785234543774;-0.414614842084803
266;2022-04-01;2022;4;0.00041108218030418;0.041108218030418;56;113.28441197793482;-0.4115985398653021
267;2022-05-01;2022;5;-0.01450757230514733;-1.4507572305147332;56;111.65279420360523;-0.4258301838502754
268;2022-06-01;2022;6;-0.008014962738532505;-0.8014962738532505;56;110.76147792327822;-0.3323823437896327
269;2022-07-01;2022;7;-0.02847020124633871;-2.847020124633871;56;107.65254236044616;-0.24623086821049225
270;2022-08-01;2022;8;0.0066583980429552525;0.6658398042955253;56;108.37172749120836;-0.14043952208222713
271;2022-09-01;2022;9;-0.005184941467274053;-0.5184941467274053;56;107.81128062512653;-0.11184611442976701
272;2022-10-01;2022;10;0.00012790006802627978;0.012790006802627978;56;107.82507057710158;-0.08133402549259176
273;2022-11-01;2022;11;0.00975746833337004;0.975746833337004;56;108.88231993916675;-0.11188463985359416
274;2022-12-01;2022;12;0.009341709853477783;0.9341709853477783;56;109.90423275508199;-0.06118136013166442
275;2023-01-01;2023;1;0.015549042525501955;1.5549042525501955;57;111.62649339640205;0.033622592204829355
276;2023-02-01;2023;2;0.0033788377473977765;0.33788377473977765;57;112.00429911858083;0.2806164949806026
277;2023-03-01;2023;3;0.0011931559471483222;0.11931559471483222;57;112.13801747174081;0.1752496833397107
278;2023-04-01;2023;4;-0.003254991543016107;-0.3254991543016107;57;111.77360257866428;0.18380590795404453
279;2023-05-01;2023;5;-0.008423178738515762;-0.8423178738515762;57;110.83606760140421;0.12878959135656906
280;2023-06-01;2023;6;0.0033615115418467478;0.3361511541846748;57;111.20927123463365;0.11561741200032165
281;2023-07-01;2023;7;0.0011690670867540802;0.11690670867540802;57;111.33935835884759;0.08997440272589309
282;2023-08-01;2023;8;-0.005985619353951775;-0.5985619353951775;57;110.6749138802522;-0.04282148935022296
283;2023-09-01;2023;9;-0.00415819451355399;-0.415819451355399;57;110.21566155255012;-0.08160498126514887
284;2023-10-01;2023;10;-0.006474057923670782;-0.6474057923670782;57;109.50442375710514;-0.055596241706396064
285;2023-11-01;2023;11;0.00817680681062035;0.8176806810620351;57;110.40349101540552;0.06313026431003278
286;2023-12-01;2023;12;0.006264548740546358;0.6264548740546357;57;111.09728996568273;0.22147288809315202
287;2024-01-01;2024;1;-0.0003864645236319715;-0.03864645236319715;57;111.05436309982899;0.11646063353398768
288;2024-02-01;2024;2;-0.0012751812823933318;-0.12751812823933317;57;110.91283890835354;0.06850198036959122
289;2024-03-01;2024;3;0.004314204694198657;0.4314204694198657;57;111.39237325952125;0.06429777429424179
290;2024-04-01;2024;4;0.010992189178955355;1.0992189178955356;57;112.62357369658832;0.14682969239574908
291;2024-05-01;2024;5;0.010577936115458545;1.0577936115458546;57;113.82122181958982;0.22590098612288392
292;2024-06-01;2024;6;-0.009239959005252972;-0.9239959005252972;57;112.774362313628;0.09663675461496586
293;2024-07-01;2024;7;-0.004585971292973496;-0.4585971292973496;57;112.2583664010268;0.02525857161498685
294;2024-08-01;2024;8;-0.006490124082993709;-0.6490124082993709;57;111.53215482445556;0.0252610008202392
295;2024-09-01;2024;9;0.005745635658626885;0.5745635658626884;57;112.17482244931416;0.08529913351612169
296;2024-10-01;2024;10;0.003014497323585401;0.3014497323585401;57;112.5134833410808;0.11703158207251933
297;2024-11-01;2024;11;-0.007334900970329817;-0.7334900970329816;57;111.69122735256842;-0.03946290625281256
298;2024-12-01;2024;12;-0.0023008332194511243;-0.23008332194511244;57;111.43453987712799;-0.07755538634136203
299;2025-01-01;2025;1;-0.0003861730190016893;-0.03861730190016893;57;111.39151517246732;
300;2025-02-01;2025;2;0.005929394641112566;0.5929394641112566;57;112.05396143742247;
301;2025-03-01;2025;3;0.008122098520966375;0.8122098520966375;57;112.96778079370186;
302;2025-04-01;2025;4;-0.007787149420084472;-0.7787149420084472;57;112.09150009747546;
303;2025-05-01;2025;5;0.006006838504832611;0.6006838504832611;57;112.76684194037307;
